,country,year,producer_price_eggs_hen_in_shell_lcupertonne,producer_price_eggs_hen_in_shell_slcpertonne,producer_price_meat_livewt_cattle_lcupertonne,producer_price_meat_livewt_cattle_slcpertonne,producer_price_meat_livewt_sheep_lcupertonne,producer_price_meat_livewt_sheep_slcpertonne,producer_price_milk_whole_fresh_sheep_lcupertonne,producer_price_milk_whole_fresh_sheep_slcpertonne,producer_price_wool_greasy_lcupertonne,producer_price_wool_greasy_slcpertonne,producer_price_eggs_hen_in_shell_usdpertonne,producer_price_meat_livewt_cattle_usdpertonne,producer_price_meat_livewt_chicken_lcupertonne,producer_price_meat_livewt_chicken_slcpertonne,producer_price_meat_livewt_chicken_usdpertonne,producer_price_meat_livewt_duck_lcupertonne,producer_price_meat_livewt_duck_slcpertonne,producer_price_meat_livewt_duck_usdpertonne,producer_price_meat_livewt_goat_lcupertonne,producer_price_meat_livewt_goat_slcpertonne,producer_price_meat_livewt_goat_usdpertonne,producer_price_meat_livewt_goose_lcupertonne,producer_price_meat_livewt_goose_slcpertonne,producer_price_meat_livewt_goose_usdpertonne,producer_price_meat_livewt_pig_lcupertonne,producer_price_meat_livewt_pig_slcpertonne,producer_price_meat_livewt_pig_usdpertonne,producer_price_meat_livewt_sheep_usdpertonne,producer_price_meat_livewt_turkey_lcupertonne,producer_price_meat_livewt_turkey_slcpertonne,producer_price_meat_livewt_turkey_usdpertonne,producer_price_meat_cattle_lcupertonne,producer_price_meat_cattle_slcpertonne,producer_price_meat_cattle_usdpertonne,producer_price_meat_chicken_lcupertonne,producer_price_meat_chicken_slcpertonne,producer_price_meat_chicken_usdpertonne,producer_price_meat_goat_lcupertonne,producer_price_meat_goat_slcpertonne,producer_price_meat_goat_usdpertonne,producer_price_meat_pig_lcupertonne,producer_price_meat_pig_slcpertonne,producer_price_meat_pig_usdpertonne,producer_price_meat_sheep_lcupertonne,producer_price_meat_sheep_slcpertonne,producer_price_meat_sheep_usdpertonne,producer_price_meat_turkey_lcupertonne,producer_price_meat_turkey_slcpertonne,producer_price_meat_turkey_usdpertonne,producer_price_milk_whole_fresh_cow_lcupertonne,producer_price_milk_whole_fresh_cow_slcpertonne,producer_price_milk_whole_fresh_cow_usdpertonne,producer_price_milk_whole_fresh_goat_lcupertonne,producer_price_milk_whole_fresh_goat_slcpertonne,producer_price_milk_whole_fresh_goat_usdpertonne,producer_price_milk_whole_fresh_sheep_usdpertonne,producer_price_wool_greasy_usdpertonne,producer_price_meat_camel_lcupertonne,producer_price_meat_camel_slcpertonne,producer_price_meat_camel_usdpertonne,producer_price_meat_livewt_horse_lcupertonne,producer_price_meat_livewt_horse_slcpertonne,producer_price_meat_livewt_horse_usdpertonne,producer_price_meat_livewt_rabbit_lcupertonne,producer_price_meat_livewt_rabbit_slcpertonne,producer_price_meat_livewt_rabbit_usdpertonne,producer_price_meat_horse_lcupertonne,producer_price_meat_horse_slcpertonne,producer_price_meat_horse_usdpertonne,producer_price_meat_rabbit_lcupertonne,producer_price_meat_rabbit_slcpertonne,producer_price_meat_rabbit_usdpertonne,producer_price_meat_duck_lcupertonne,producer_price_meat_duck_slcpertonne,producer_price_meat_duck_usdpertonne,producer_price_meat_goose_and_guinea_fowl_lcupertonne,producer_price_meat_goose_and_guinea_fowl_slcpertonne,producer_price_meat_goose_and_guinea_fowl_usdpertonne,producer_price_meat_livewt_ass_lcupertonne,producer_price_meat_livewt_ass_slcpertonne,producer_price_meat_livewt_ass_usdpertonne,producer_price_meat_livewt_buffalo_lcupertonne,producer_price_meat_livewt_buffalo_slcpertonne,producer_price_meat_livewt_buffalo_usdpertonne,producer_price_meat_buffalo_lcupertonne,producer_price_meat_buffalo_slcpertonne,producer_price_meat_buffalo_usdpertonne,producer_price_milk_whole_fresh_buffalo_lcupertonne,producer_price_milk_whole_fresh_buffalo_slcpertonne,producer_price_milk_whole_fresh_buffalo_usdpertonne,producer_price_eggs_other_bird_in_shell_lcupertonne,producer_price_eggs_other_bird_in_shell_slcpertonne,producer_price_eggs_other_bird_in_shell_usdpertonne,producer_price_meat_livewt_mule_lcupertonne,producer_price_meat_livewt_mule_slcpertonne,producer_price_meat_livewt_mule_usdpertonne,producer_price_meat_livewt_camel_lcupertonne,producer_price_meat_livewt_camel_slcpertonne,producer_price_meat_livewt_camel_usdpertonne,producer_price_meat_ass_lcupertonne,producer_price_meat_ass_slcpertonne,producer_price_meat_ass_usdpertonne,producer_price_meat_mule_lcupertonne,producer_price_meat_mule_slcpertonne,producer_price_meat_mule_usdpertonne,producer_price_meat_game_lcupertonne,producer_price_meat_game_slcpertonne,producer_price_meat_game_usdpertonne,producer_price_meat_livewt_poultry_other_lcupertonne,producer_price_meat_livewt_poultry_other_slcpertonne,producer_price_meat_livewt_poultry_other_usdpertonne,producer_price_milk_whole_fresh_camel_lcupertonne,producer_price_milk_whole_fresh_camel_slcpertonne,producer_price_milk_whole_fresh_camel_usdpertonne,producer_price_meat_livewt_camelids_other_lcupertonne,producer_price_meat_livewt_camelids_other_slcpertonne,producer_price_meat_livewt_camelids_other_usdpertonne,producer_price_meat_other_camelids_lcupertonne,producer_price_meat_other_camelids_slcpertonne,producer_price_meat_other_camelids_usdpertonne
1499,Nepal,2001,89800.0,89800.0,,,,,,,63070.0,63070.0,1198.1,,,,,,,,,,,,,,,,,,,,,,,,139150.0,139150.0,1856.6,167530.0,167530.0,2235.2,68360.0,68360.0,912.1,142602.0,142602.0,1902.6,,,,22080.0,22080.0,294.6,,,,,841.5,,,,,,,,,,,,,,,,102428.0,102428.0,1366.6,,,,,,,,,,73490.0,73490.0,980.5,22080.0,22080.0,294.6,77295.0,77295.0,1031.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,Nepal,2002,90500.0,90500.0,,,,,,,65848.0,65848.0,1162.1,,,,,,,,,,,,,,,,,,,,,,,,133231.0,133231.0,1710.8,177652.0,177652.0,2281.2,70309.0,70309.0,902.8,151216.0,151216.0,1941.7,,,,21754.0,21754.0,279.3,,,,,845.5,,,,,,,,,,,,,,,,98071.0,98071.0,1259.3,,,,,,,,,,74286.0,74286.0,953.9,21754.0,21754.0,279.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,Nepal,2003,93000.0,93000.0,,,,,,,69277.0,69277.0,1221.4,,,,,,,,,,,,,,,,,,,,,,,,135100.0,135100.0,1774.3,185710.0,185710.0,2439.0,70454.0,70454.0,925.3,158076.0,158076.0,2076.1,,,,21700.0,21700.0,285.0,,,,,909.8,,,,,,,,,,,,,,,,99447.0,99447.0,1306.1,,,,,,,,,,75940.0,75940.0,997.4,21700.0,21700.0,285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,Nepal,2004,93120.0,93120.0,,,,,,,74597.0,74597.0,1264.0,,,,,,,,,,,,,,,,,,,,,,,,135834.0,135834.0,1843.7,194640.0,194640.0,2641.9,73944.0,73944.0,1003.7,165678.0,165678.0,2248.8,,,,22425.0,22425.0,304.4,,,,,1012.5,,,,,,,,,,,,,,,,99984.0,99984.0,1357.1,,,,,,,,,,82680.0,82680.0,1122.2,22425.0,22425.0,304.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,Nepal,2005,100440.0,100440.0,,,,,,,79680.0,79680.0,1407.4,,,,,,,,,,,,,,,,,,,,,,,,142742.0,142742.0,2000.1,201336.0,201336.0,2821.1,76812.0,76812.0,1076.3,171704.0,171704.0,2405.9,,,,23020.0,23020.0,322.6,,,,,1116.5,,,,,,,,,,,,,,,,105071.0,105071.0,1472.3,,,,,,,,,,83594.0,83594.0,1171.3,23020.0,23020.0,322.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,Nepal,2006,99580.0,99580.0,,,,,,,85000.0,85000.0,1368.7,,,,,,,,,,,,,,,,,,,,,,,,146888.0,146888.0,2018.9,209371.0,209371.0,2877.7,78166.0,78166.0,1074.4,178216.0,178216.0,2449.5,,,,25141.0,25141.0,345.6,,,,,1168.3,,,,,,,,,,,,,,,,108126.0,108126.0,1486.2,,,,,,,,,,84175.0,84175.0,1157.0,25141.0,25141.0,345.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505,Nepal,2007,103360.0,103360.0,,,,,,,90950.0,90950.0,1556.3,,,,,,,,,,,,,,,,,,,,,,,,156748.0,156748.0,2360.1,222426.0,222426.0,3349.0,83637.0,83637.0,1259.3,190691.0,190691.0,2871.2,,,,24849.0,24849.0,374.1,,,,,1369.4,,,,,,,,,,,,,,,,115695.0,115695.0,1742.0,,,,,,,,,,88698.0,88698.0,1335.5,24849.0,24849.0,374.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506,Nepal,2008,80370.1,80370.1,,,,,,,97345.8,97345.8,1152.1,,,,,,,,,,,,,,,,,,,,,,,,123830.5,123830.5,1775.0,252526.6,252526.6,3619.8,108541.4,108541.4,1555.9,204100.7,204100.7,2925.7,,,,26597.5,26597.5,381.3,,,,,1395.4,,,,,,,,,,,,,,,,123830.5,123830.5,1775.0,,,,,,,,,,94937.6,94937.6,1360.9,26597.5,26597.5,381.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,Nepal,2009,109663.7,109663.7,,,,,,,130000.0,130000.0,1413.7,,,,,,,,,,,,,,,,,,,,,,,,170000.0,170000.0,2191.5,386044.5,386044.5,4976.5,140000.0,140000.0,1804.7,312014.5,312014.5,4022.2,,,,35000.0,35000.0,451.2,,,,,1675.8,,,,,,,,,,,,,,,,170000.0,170000.0,2191.5,,,,,,,,,,145133.8,145133.8,1870.9,35000.0,35000.0,451.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,Nepal,2010,136000.0,136000.0,,,,,,,137000.0,137000.0,1856.3,,,,,,,,,,,,,,,,,,,,,,,,180000.0,180000.0,2456.9,409067.6,409067.6,5583.6,165000.0,165000.0,2252.2,323855.5,323855.5,4420.5,,,,36000.0,36000.0,491.4,,,,,1870.0,,,,,,,,,,,,,,,,180000.0,180000.0,2456.9,,,,,,,,,,185000.0,185000.0,2525.2,36000.0,36000.0,491.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,Nepal,2011,172000.0,172000.0,,,,,,,148050.6,148050.6,2323.7,,,,,,,,,,,,,,,,,,,,,,,,195480.0,195480.0,2640.9,452078.6,452078.6,6107.5,190323.6,190323.6,2571.2,358498.0,358498.0,4843.3,,,,38500.0,38500.0,520.1,,,,,2000.1,,,,,,,,,,,,,,,,303200.0,303200.0,4096.2,,,,,,,,,,205000.0,205000.0,2769.5,41900.0,41900.0,566.1,266000.0,266000.0,3593.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,Nepal,2012,206000.0,206000.0,,,,,,,160258.2,160258.2,2417.9,,,,,,,,,,,,,,,,,,,,,,,,220000.0,220000.0,2582.3,501890.4,501890.4,5891.0,218872.2,218872.2,2569.0,418022.7,418022.7,4906.6,,,,39900.0,39900.0,468.3,,,,,1881.0,,,,,,,,,,,,,,,,320200.0,320200.0,3758.4,,,,,,,,,,225000.0,225000.0,2640.9,43000.0,43000.0,504.7,314000.0,314000.0,3685.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,Nepal,2013,210000.0,210000.0,,,,,,,160258.2,160258.2,2258.2,,,,,,,,,,,,,,,,,,,,,,,,250000.0,250000.0,2688.4,600890.4,600890.4,6461.7,251703.0,251703.0,2706.7,418022.7,418022.7,4495.2,,,,45474.1,45474.1,489.0,,,,,1723.3,,,,,,,,,,,,,,,,350200.0,350200.0,3765.9,,,,,,,,,,275000.0,275000.0,2957.2,48474.1,48474.1,521.3,314000.0,314000.0,3376.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512,Nepal,2014,211260.0,211260.0,,,,,,,161219.8,161219.8,2122.6,,,,,,,,,,,,,,,,,,,,,,,,251500.0,251500.0,2526.9,604495.7,604495.7,6073.5,253213.2,253213.2,2544.1,420530.8,420530.8,4225.1,,,,45746.9,45746.9,459.6,,,,,1619.8,,,,,,,,,,,,,,,,352301.2,352301.2,3539.6,,,,,,,,,,276650.0,276650.0,2779.5,48764.9,48764.9,489.9,315884.0,315884.0,3173.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513,Nepal,2015,212520.0,212520.0,,,,,,,162187.1,162187.1,2075.3,,,,,,,,,,,,,,,,,,,,,,,,253009.0,253009.0,2470.7,608122.7,608122.7,5938.4,254732.5,254732.5,2487.5,423054.0,423054.0,4131.2,,,,46021.4,46021.4,449.4,,,,,1583.8,,,,,,,,,,,,,,,,354415.0,354415.0,3460.9,,,,,,,,,,278309.9,278309.9,2717.7,49057.5,49057.5,479.1,317780.0,317780.0,3103.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514,Nepal,2016,238760.0,238760.0,,,,,,,168490.0,168490.0,2223.4,,,,,,,,,,,,,,,,,,,,,,,,268680.5,268680.5,2502.1,645790.1,645790.1,6013.8,270510.8,270510.8,2519.1,449258.1,449258.1,4183.7,,,,50242.9,50242.9,467.9,,,,,1569.0,,,,,,,,,,,,,,,,368188.3,368188.3,3428.7,,,,,,,,,,295548.5,295548.5,2752.3,53557.5,53557.5,498.7,357000.0,357000.0,3324.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,Nepal,2017,257383.5,257383.5,,,,,,,179104.9,179104.9,2462.7,,,,,,,,,,,,,,,,,,,,,,,,268839.8,268839.8,2572.3,684537.5,684537.5,6549.9,287552.9,287552.9,2751.4,476213.6,476213.6,4556.5,,,,56931.6,56931.6,544.7,,,,,1713.7,,,,,,,,,,,,,,,,368406.7,368406.7,3525.0,,,,,,,,,,313281.4,313281.4,2997.6,56931.6,56931.6,544.7,384849.6,384849.6,3682.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516,Nepal,2018,272800.0,272800.0,,,,,,,,,2504.4,,,,,,,,,,,,,,,,,,,,,,,,232350.0,232350.0,2133.0,493580.0,493580.0,4531.2,230430.0,230430.0,2115.4,,,,,,,55600.0,55600.0,510.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230130.0,230130.0,2112.6,61020.0,61020.0,560.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517,Nepal,2019,273800.0,273800.0,,,,,,,,,2431.4,,,,,,,,,,,,,,,,,,,,,,,,226250.0,226250.0,2009.2,517320.0,517320.0,4593.9,243770.0,243770.0,2164.7,,,,,,,57640.0,57640.0,511.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244780.0,244780.0,2173.7,64220.0,64220.0,570.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518,Nepal,2020,279600.0,279600.0,,,,,,,,,2362.6,,,,,,,,,,,,,,,,,,,,,,,,214810.6,214810.6,1815.1,542083.5,542083.5,4580.5,258375.2,258375.2,2183.2,,,,,,,60610.0,60610.0,512.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259916.3,259916.3,2196.3,67470.0,67470.0,570.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519,Netherlands,2000,1728.0,784.1,3280.0,1488.4,3920.0,1778.8,,,1600.0,726.0,722.4,1371.3,1330.0,603.5,556.0,,,,3509.0,1592.3,1467.0,,,,2130.0,966.6,890.5,1638.9,,,,,,,,,,,,,,,,,,,,,,710.0,322.2,296.8,,,,,668.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1520,Netherlands,2001,1700.0,771.4,5121.0,2323.8,4470.0,2028.4,,,1700.0,771.4,690.3,2079.5,1585.0,719.2,643.6,,,,3808.0,1728.0,1546.3,,,,2302.0,1044.6,934.8,1815.1,,,,,,,,,,,,,,,,,,,,,,757.0,343.5,307.4,,,,,690.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521,Netherlands,2002,737.3,737.3,2372.0,2372.0,1966.0,1966.0,,,604.0,604.0,693.9,2232.3,634.5,634.5,597.1,,,,1762.0,1762.0,1658.2,,,,869.0,869.0,817.8,1850.2,,,,,,,,,,,,,,,,,,,,,,327.5,327.5,308.2,,,,,568.4,,,,882.5,882.5,830.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522,Netherlands,2003,975.0,975.0,2652.0,2652.0,1834.0,1834.0,,,524.0,524.0,1100.5,2993.2,632.0,632.0,713.3,,,,1689.0,1689.0,1906.3,,,,997.5,997.5,1125.8,2070.0,,,,,,,,,,,,,,,,,,,,,,314.0,314.0,354.4,,,,,591.4,,,,830.5,830.5,937.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1523,Netherlands,2004,534.0,534.0,2776.0,2776.0,1768.5,1768.5,,,494.0,494.0,663.0,3446.7,651.0,651.0,808.3,,,,1631.0,1631.0,2025.1,,,,925.5,925.5,1149.1,2195.8,,,,,,,,,,,,,,,,,,,,,,303.5,303.5,376.8,,,,,613.4,,,,759.0,759.0,942.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1524,Netherlands,2005,551.0,551.0,2498.0,2498.0,1785.0,1785.0,,,502.0,502.0,685.2,3106.6,698.0,698.0,868.1,,,,1651.0,1651.0,2053.2,,,,969.5,969.5,1205.7,2219.9,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,374.3,,,,,624.3,,,,735.5,735.5,914.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525,Netherlands,2006,680.7,680.7,2894.5,2894.5,1812.3,1812.3,,,510.0,510.0,853.9,3631.3,631.1,631.1,791.7,,,,1566.0,1566.0,1964.6,,,,1027.1,1027.1,1288.5,2273.6,965.0,965.0,1210.6,,,,,,,,,,,,,,,,,,,268.5,268.5,336.8,,,,,639.8,,,,478.5,478.5,600.2,1400.8,1400.8,1757.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1526,Netherlands,2007,865.2,865.2,3053.5,3053.5,1787.3,1787.3,,,531.0,531.0,1184.2,4179.4,786.1,786.1,1076.0,,,,1483.0,1483.0,2029.8,,,,936.4,936.4,1281.7,2446.3,1103.3,1103.3,1510.2,,,,,,,,,,,,,,,,,,,317.8,317.8,435.0,,,,,726.8,,,,551.6,551.6,755.0,1275.0,1275.0,1745.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1527,Netherlands,2008,856.1,856.1,2363.0,2363.0,2040.3,2040.3,,,522.0,522.0,1254.0,3461.3,828.4,828.4,1213.4,,,,1682.0,1682.0,2463.7,,,,1091.2,1091.2,1598.4,2988.6,1290.0,1290.0,1889.6,,,,,,,,,,,,,,,,,,,336.0,336.0,492.1,,,,,764.6,,,,527.9,527.9,773.2,1349.2,1349.2,1976.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1528,Netherlands,2009,1009.9,1009.9,2363.0,2363.0,2024.2,2024.2,,,,,1403.0,3282.9,781.3,781.3,1085.5,,,,,,,,,,989.4,989.4,1374.6,2812.2,1234.2,1234.2,1714.6,,,,,,,,,,,,,,,,,,,257.1,257.1,357.2,,,,,,,,,484.4,484.4,673.0,1142.5,1142.5,1587.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1529,Netherlands,2010,833.5,833.5,2475.0,2475.0,2080.5,2080.5,,,,,1104.0,3278.1,787.3,787.3,1042.8,,,,,,,,,,969.1,969.1,1283.5,2755.7,1140.8,1140.8,1511.0,,,,,,,,,,,,,,,,,,,301.8,301.8,399.7,372.7,372.7,493.6,,,,,,498.2,498.2,659.9,1640.0,1640.0,2172.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530,Netherlands,2011,709.4,709.4,1223.9,1223.9,2276.1,2276.1,,,,,986.1,1701.3,879.4,879.4,1222.4,,,,,,,,,,1087.5,1087.5,1511.7,3163.8,1322.5,1322.5,1838.3,,,,,,,,,,,,,,,,,,,342.7,342.7,476.4,411.8,411.8,572.4,,,,,,520.0,520.0,722.8,1755.0,1755.0,2439.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,Netherlands,2012,1224.9,1224.9,1411.1,1411.1,2447.8,2447.8,,,,,1573.8,1813.1,905.0,905.0,1162.8,,,,,,,,,,1211.6,1211.6,1556.7,3145.1,1379.2,1379.2,1772.0,,,,,,,,,,,,,,,,,,,319.2,319.2,410.1,485.9,485.9,624.3,,,,,,537.5,537.5,690.6,1839.2,1839.2,2363.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532,Netherlands,2013,876.3,876.3,1415.5,1415.5,2234.8,2234.8,,,,,1163.5,1879.4,921.3,921.3,1223.1,,,,,,,,,,1216.2,1216.2,1614.6,2967.1,1425.8,1425.8,1893.0,,,,,,,,,,,,,,,,,,,374.2,374.2,496.9,579.9,579.9,769.9,,,,,,556.3,556.3,738.5,1805.8,1805.8,2397.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533,Netherlands,2014,918.3,918.3,1243.3,1243.3,2397.2,2397.2,,,,,1218.3,1649.6,886.7,886.7,1176.4,,,,,,,,,,1098.5,1098.5,1457.5,3180.6,1402.9,1402.9,1861.4,,,,,,,,,,,,,,,,,,,389.3,389.3,516.5,681.0,681.0,903.6,,,,,,618.8,618.8,820.9,1792.5,1792.5,2378.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1534,Netherlands,2015,1052.2,1052.2,1314.0,1314.0,2436.9,2436.9,,,,,1166.9,1457.2,872.5,872.5,967.6,,,,,,,,,,987.4,987.4,1095.0,2702.6,1373.3,1373.3,1523.0,,,,,,,,,,,,,,,,,,,314.7,314.7,349.0,697.1,697.1,773.1,,,,,,627.1,627.1,695.4,1691.7,1691.7,1876.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535,Netherlands,2016,927.7,927.7,1192.5,1192.5,2455.0,2455.0,,,,,1026.3,1319.1,840.8,840.8,930.1,,,,,,,,,,1069.9,1069.9,1183.5,2715.7,1324.0,1324.0,1464.6,,,,,,,,,,,,,,,,,,,293.8,293.8,324.9,669.3,669.3,740.4,,,,,,600.0,600.0,663.7,1621.7,1621.7,1793.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,Netherlands,2017,1231.2,1231.2,1300.7,1300.7,2391.2,2391.2,,,,,1390.8,1469.4,822.9,822.9,929.6,,,,,,,,,,1179.8,1179.8,1332.7,2701.3,,,,,,,,,,,,,,,,,,,,,,355.0,355.0,401.1,622.5,622.5,703.2,,,,,,597.9,597.9,675.5,1687.1,1687.1,1905.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1537,Netherlands,2018,1151.5,1151.5,1342.7,1342.7,2520.1,2520.1,,,,,1359.9,1585.6,857.9,857.9,1013.2,,,,,,,,,,1034.2,1034.2,1221.3,2976.1,,,,,,,,,,,,,,,,,,,,,,332.3,332.3,392.4,577.9,577.9,682.5,,,,,,600.0,600.0,708.6,1666.7,1666.7,1968.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538,Netherlands,2019,1062.7,1062.7,1347.1,1347.1,2464.2,2464.2,,,,,1189.7,1508.0,818.3,818.3,916.1,,,,,,,,,,1279.8,1279.8,1432.8,2758.6,,,,,,,,,,,,,,,,,,,,,,336.2,336.2,376.3,633.8,633.8,709.5,,,,,,625.0,625.0,699.7,1645.4,1645.4,1842.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539,Netherlands,2020,1010.2,1010.2,1254.3,1254.3,2773.2,2773.2,,,,,1153.9,1432.7,772.1,772.1,881.9,,,,,,,,,,1186.9,1186.9,1355.7,3167.6,,,,,,,,,,,,,,,,,,,,,,307.0,307.0,350.6,680.6,680.6,777.4,,,,,,625.0,625.0,713.9,1655.8,1655.8,1891.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1540,New Caledonia,2015,407425.9,407425.9,582936.0,582936.0,716246.5,716246.5,,,,,3786.6,5417.8,745552.5,745552.5,6929.2,,,,521583.9,521583.9,4847.6,,,,554451.7,554451.7,5153.1,6656.8,,,,,,,,,,,,,,,,,,,,,,123000.0,123000.0,1143.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541,New Caledonia,2016,482929.7,482929.7,586533.9,586533.9,681199.1,681199.1,,,,,4476.5,5436.9,753713.9,753713.9,6986.6,,,,515854.0,515854.0,4781.7,,,,554036.3,554036.3,5135.7,6314.4,,,,,,,,,,,,,,,,,,,,,,120000.0,120000.0,1112.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1542,New Caledonia,2017,495249.9,495249.9,596385.4,596385.4,649812.3,649812.3,,,,,4688.4,5645.8,709840.6,709840.6,6719.9,,,,587844.1,587844.1,5565.0,,,,546662.5,546662.5,5175.1,6151.6,,,,,,,,,,,,,,,,,,,,,,120000.0,120000.0,1136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543,New Caledonia,2018,490795.0,490795.0,605755.0,605755.0,723338.0,723338.0,,,,,4857.1,5994.8,742996.0,742996.0,7353.0,,,,467371.0,467371.0,4625.3,,,,554937.0,554937.0,5491.9,7158.4,,,,,,,,,,,,,,,,,,,,,,120000.0,120000.0,1187.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1544,New Caledonia,2019,482946.0,482946.0,635562.0,635562.0,712095.0,712095.0,,,,,4530.9,5962.7,837735.0,837735.0,7859.5,,,,495693.0,495693.0,4650.5,,,,582926.0,582926.0,5468.9,6680.8,,,,,,,,,,,,,,,,,,,,,,119883.0,119883.0,1124.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,New Caledonia,2020,,,644022.0,644022.0,701009.0,701009.0,,,,,,6150.5,,,,,,,496553.0,496553.0,4742.1,,,,571582.0,571582.0,5458.7,6694.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546,New Zealand,2000,1964.0,1964.0,1490.0,1490.0,1248.0,1248.0,,,3299.0,3299.0,892.3,676.9,1409.0,1409.0,640.1,,,,,,,,,,2175.0,2175.0,988.1,567.0,,,,,,,,,,,,,,,,,,,,,,309.0,309.0,140.4,,,,,1498.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3080.0,3080.0,1399.3,,,,,,,,,,,,
